 Love_out_fail_model                                                              REF PER =   1.0 SECS


  LEVEL    RADIUS        RHO         VPV         VPH         VSV         VSH         ETA         QMU         QKAP
   293   6140319.0     3396.18     8303.38     8303.38     4461.77     4632.40     1.00000      143.00    57823.00
   294   6142319.0     3428.33     8382.45     8382.45     4504.77     4677.04     1.00000      143.00    57823.00
   295   6144319.0     3458.57     8456.84     8456.84     4545.28     4719.10     1.00000      143.00    57823.00
   296   6146319.0     3482.20     8515.09     8515.09     4577.11     4752.15     1.00000      143.00    57823.00
   297   6148319.0     3499.21     8557.14     8557.14     4600.24     4776.17     1.00000      143.00    57823.00
   298   6150319.0     3509.59     8582.99     8582.99     4614.68     4791.15     1.00000      143.00    57823.00
   299   6152319.0     3513.35     8592.66     8592.66     4620.40     4797.10     1.00000       80.00    57823.00
   300   6154319.0     3510.50     8586.13     8586.13     4617.43     4794.01     1.00000       80.00    57823.00
   301   6156319.0     3501.03     8563.43     8563.43     4605.76     4781.89     1.00000       80.00    57823.00
   302   6158319.0     3484.95     8524.56     8524.56     4585.38     4760.73     1.00000       80.00    57823.00
   303   6160319.0     3462.26     8469.52     8469.52     4556.30     4730.54     1.00000       80.00    57823.00
   304   6162319.0     3432.97     8404.88     8404.88     4518.52     4691.31     1.00000       80.00    57823.00
   305   6164319.0     3397.08     8313.57     8313.57     4472.03     4643.05     1.00000       80.00    57823.00
   306   6166319.0     3354.59     8206.18     8206.18     4416.85     4585.76     1.00000       80.00    57823.00
   307   6168319.0     3305.51     8082.76     8082.76     4352.96     4519.42     1.00000       80.00    57823.00
   308   6170319.0     3249.84     7943.32     7943.32     4280.37     4444.06     1.00000       80.00    57823.00
   309   6172319.0     3187.58     7787.91     7787.91     4199.07     4359.66     1.00000       80.00    57823.00
   310   6174319.0     3118.73     7616.54     7616.54     4109.08     4266.22     1.00000       80.00    57823.00
   311   6176319.0     3045.70     7435.09     7435.09     4013.54     4167.03     1.00000       80.00    57823.00
   312   6178319.0     2981.85     7276.18     7276.18     3930.06     4080.35     1.00000       80.00    57823.00
   313   6180319.0     2929.23     7144.80     7144.80     3861.36     4009.03     1.00000       80.00    57823.00
   314   6182319.0     2887.84     7040.91     7040.91     3807.44     3953.05     1.00000       80.00    57823.00
   315   6184319.0     2857.68     6964.45     6964.45     3768.31     3912.41     1.00000       80.00    57823.00
   316   6186319.0     2838.73     6915.37     6915.37     3743.95     3887.13     1.00000       80.00    57823.00
   317   6188319.0     2833.91     6900.76     6900.76     3738.24     3881.19     1.00000       80.00    57823.00
   318   6190319.0     2849.56     6935.94     6935.94     3759.50     3903.28     1.00000       80.00    57823.00
   319   6192319.0     2885.86     7021.36     7021.36     3808.04     3953.67     1.00000       80.00    57823.00
   320   6194319.0     2931.49     7129.39     7129.39     3868.91     4016.87     1.00000       80.00    57823.00
   321   6196319.0     2975.50     7233.37     7233.37     3927.65     4077.85     1.00000       80.00    57823.00
   322   6198319.0     3017.87     7333.29     7333.29     3984.25     4136.62     1.00000       80.00    57823.00
   323   6200319.0     3058.61     7429.16     7429.16     4038.72     4193.17     1.00000       80.00    57823.00
   324   6202319.0     3097.72     7521.00     7521.00     4091.06     4247.51     1.00000       80.00    57823.00
   325   6204319.0     3135.21     7608.80     7608.80     4141.26     4299.63     1.00000       80.00    57823.00
   326   6206319.0     3171.07     7692.57     7692.57     4189.33     4349.54     1.00000       80.00    57823.00
   327   6208319.0     3205.30     7772.33     7772.33     4235.27     4397.23     1.00000       80.00    57823.00
   328   6210319.0     3237.90     7848.07     7848.07     4279.07     4442.71     1.00000       80.00    57823.00
   329   6212319.0     3268.88     7919.80     7919.80     4320.74     4485.97     1.00000       80.00    57823.00
   330   6214319.0     3298.24     7987.54     7987.54     4360.28     4527.02     1.00000       80.00    57823.00
   331   6216319.0     3325.97     8051.29     8051.29     4397.68     4565.86     1.00000       80.00    57823.00
   332   6218319.0     3352.08     8111.05     8111.05     4432.95     4602.47     1.00000       80.00    57823.00
   333   6220319.0     3376.57     8166.84     8166.84     4466.08     4636.88     1.00000       80.00    57823.00
   334   6222319.0     3399.43     8218.65     8218.65     4497.09     4669.07     1.00000       80.00    57823.00
   335   6224319.0     3420.68     8266.50     8266.50     4525.96     4699.04     1.00000       80.00    57823.00
   336   6226319.0     3440.31     8310.39     8310.39     4552.69     4726.80     1.00000       80.00    57823.00
   337   6228319.0     3458.32     8350.34     8350.34     4577.30     4752.34     1.00000       80.00    57823.00
   338   6230319.0     3474.87     8386.73     8386.73     4599.98     4775.89     1.00000       80.00    57823.00
   339   6232319.0     3490.83     8421.64     8421.64     4621.88     4798.63     1.00000       80.00    57823.00
   340   6234319.0     3506.31     8455.38     8455.38     4643.16     4820.73     1.00000       80.00    57823.00
   341   6236319.0     3521.32     8487.95     8487.95     4663.83     4842.18     1.00000       80.00    57823.00
   342   6238319.0     3535.87     8519.36     8519.36     4683.87     4862.99     1.00000       80.00    57823.00
   343   6240319.0     3549.94     8549.59     8549.59     4703.30     4883.17     1.00000       80.00    57823.00
   344   6242319.0     3563.54     8578.67     8578.67     4722.11     4902.70     1.00000       80.00    57823.00
   345   6244319.0     3576.67     8606.58     8606.58     4740.31     4921.59     1.00000       80.00    57823.00
   346   6246319.0     3589.32     8633.33     8633.33     4757.89     4939.84     1.00000       80.00    57823.00
   347   6248319.0     3601.51     8658.92     8658.92     4774.84     4957.44     1.00000       80.00    57823.00
   348   6250319.0     3613.23     8683.36     8683.36     4791.19     4974.41     1.00000       80.00    57823.00
   349   6252319.0     3624.48     8710.51     8710.51     4806.91     4990.74     1.00000       80.00    57823.00
   350   6254319.0     3635.26     8738.56     8738.56     4822.02     5006.42     1.00000       80.00    57823.00
   351   6256319.0     3645.57     8765.48     8765.48     4836.51     5021.46     1.00000       80.00    57823.00
   352   6258319.0     3655.41     8791.29     8791.29     4850.38     5035.87     1.00000       80.00    57823.00
   353   6260319.0     3664.79     8815.99     8815.99     4863.63     5049.63     1.00000       80.00    57823.00
   354   6262319.0     3673.69     8839.57     8839.57     4876.27     5062.75     1.00000       80.00    57823.00
   355   6264319.0     3682.13     8862.03     8862.03     4888.29     5075.22     1.00000       80.00    57823.00
   356   6266319.0     3690.10     8883.37     8883.37     4899.69     5087.06     1.00000       80.00    57823.00
   357   6268319.0     3697.60     8903.60     8903.60     4910.47     5098.26     1.00000       80.00    57823.00
   358   6270319.0     3704.63     8922.72     8922.72     4920.64     5108.81     1.00000       80.00    57823.00
   359   6272319.0     3711.14     8940.58     8940.58     4930.11     5118.65     1.00000       80.00    57823.00
   360   6274319.0     3715.51     8953.29     8953.29     4936.74     5125.54     1.00000       80.00    57823.00
   361   6276319.0     3717.02     8959.09     8959.09     4939.57     5128.47     1.00000       80.00    57823.00
   362   6278319.0     3715.65     8957.98     8957.98     4938.58     5127.44     1.00000       80.00    57823.00
   363   6280319.0     3711.41     8949.95     8949.95     4933.78     5122.45     1.00000       80.00    57823.00
   364   6282319.0     3704.31     8935.01     8935.01     4925.16     5113.51     1.00000       80.00    57823.00
   365   6284319.0     3694.35     8913.14     8913.14     4912.73     5100.61     1.00000       80.00    57823.00
   366   6286319.0     3681.52     8884.36     8884.36     4896.49     5083.75     1.00000       80.00    57823.00
   367   6288319.0     3665.83     8848.65     8848.65     4876.44     5062.93     1.00000       80.00    57823.00
   368   6290319.0     3647.28     8806.01     8806.01     4852.58     5038.15     1.00000       80.00    57823.00
   369   6292319.0     3625.87     8756.45     8756.45     4824.90     5009.41     1.00000      600.00    57823.00
   370   6294319.0     3601.60     8699.96     8699.96     4793.41     4976.72     1.00000      600.00    57823.00
   371   6296319.0     3574.48     8636.52     8636.52     4758.11     4940.07     1.00000      600.00    57823.00
   372   6298319.0     3544.50     8566.15     8566.15     4718.99     4899.46     1.00000      600.00    57823.00
   373   6300319.0     3511.67     8488.85     8488.85     4676.07     4854.89     1.00000      600.00    57823.00
   374   6302319.0     3475.99     8404.63     8404.63     4629.33     4806.37     1.00000      600.00    57823.00
   375   6304319.0     3444.11     8329.56     8329.56     4587.64     4763.08     1.00000      600.00    57823.00
   376   6306319.0     3421.93     8277.90     8277.90     4558.86     4733.20     1.00000      600.00    57823.00
   377   6308319.0     3409.44     8249.67     8249.67     4542.98     4716.71     1.00000      600.00    57823.00
   378   6310319.0     3406.64     8244.88     8244.88     4540.00     4713.62     1.00000      600.00    57823.00
   379   6312319.0     3413.52     8263.52     8263.52     4549.93     4723.93     1.00000      600.00    57823.00
   380   6314319.0     3430.08     8305.60     8305.60     4572.77     4747.64     1.00000      600.00    57823.00
   381   6316319.0     3456.31     8371.13     8371.13     4608.51     4784.75     1.00000      600.00    57823.00
   382   6318319.0     3492.21     8460.11     8460.11     4657.15     4835.25     1.00000      600.00    57823.00
   383   6320319.0     3537.77     8572.56     8572.56     4718.70     4899.16     1.00000      600.00    57823.00
   384   6322319.0     3592.99     8708.46     8708.46     4793.16     4976.46     1.00000      600.00    57823.00
   385   6322319.0     3042.45     7465.63     7465.63     4121.12     4262.44     1.00000      600.00    57823.00
   386   6323000.0     3036.35     7445.13     7445.13     4109.80     4250.73     1.00000      600.00    57823.00
   387   6325000.0     3019.40     7388.07     7388.07     4078.31     4218.16     1.00000      600.00    57823.00
   388   6327000.0     3003.88     7335.62     7335.62     4049.35     4188.21     1.00000      600.00    57823.00
   389   6329000.0     2989.78     7287.77     7287.77     4022.94     4160.89     1.00000      600.00    57823.00
   390   6331000.0     2977.08     7244.53     7244.53     3999.07     4136.21     1.00000      600.00    57823.00
   391   6333000.0     2965.78     7205.90     7205.90     3977.75     4114.15     1.00000      600.00    57823.00
   392   6335000.0     2955.86     7171.88     7171.88     3958.97     4094.73     1.00000      600.00    57823.00
   393   6337000.0     2947.32     7142.47     7142.47     3942.73     4077.93     1.00000      600.00    57823.00
   394   6339000.0     2940.14     7117.66     7117.66     3929.03     4063.77     1.00000      600.00    57823.00
   395   6341000.0     2934.31     7097.46     7097.46     3917.88     4052.23     1.00000      600.00    57823.00
   396   6343000.0     2929.82     7081.86     7081.86     3909.28     4043.33     1.00000      600.00    57823.00
   397   6345000.0     2926.66     7070.88     7070.88     3903.21     4037.06     1.00000      600.00    57823.00
   398   6347000.0     2924.83     7064.50     7064.50     3899.69     4033.42     1.00000      600.00    57823.00
   399   6349000.0     2924.32     7062.72     7062.72     3898.71     4032.40     1.00000      600.00    57823.00
   400   6351000.0     2925.14     7065.56     7065.56     3900.28     4034.02     1.00000      600.00    57823.00
   401   6353000.0     2927.27     7073.00     7073.00     3904.39     4038.27     1.00000      600.00    57823.00
   402   6355000.0     2930.74     7085.05     7085.05     3911.04     4045.15     1.00000      600.00    57823.00
   403   6357000.0     2935.54     7101.71     7101.71     3920.23     4054.66     1.00000      600.00    57823.00
   404   6359000.0     2941.68     7122.98     7122.98     3931.97     4066.80     1.00000      600.00    57823.00
   405   6361000.0     2949.17     7148.85     7148.85     3946.25     4081.57     1.00000      600.00    57823.00
   406   6363000.0     2958.03     7179.33     7179.33     3963.08     4098.98     1.00000      600.00    57823.00
   407   6365000.0     2968.26     7214.41     7214.41     3982.45     4119.01     1.00000      600.00    57823.00
   408   6367000.0     2979.89     7254.11     7254.11     4004.36     4141.67     1.00000      600.00    57823.00
   409   6369000.0     2992.91     7298.41     7298.41     4028.81     4166.97     1.00000      999.00    57823.00
   410   6371000.0     3007.34     7347.32     7347.32     4055.81     4194.89     1.00000      999.00    57823.00

INTEGRATION PRECISION =  0.1000E-10  ROOT PRECISION =  0.1000E-10  GRAVITY CUT OFF =  0.1260     RAD/S


      MODE        W(RAD/S)       W(MHZ)          T(SECS)      GRP VEL(KM/S)        Q             RAYLQUO

    1 T    1   0.7739609E-02    1.231797        811.8220        2.558702        255.1488      -0.2198669E-07
    0 T    2   0.2384036E-02   0.3794312        2635.524        9.183514        251.0625      -0.2225686E-08
    0 T    3   0.3684997E-02   0.5864855        1705.072        7.612863        240.4952      -0.5625570E-08
    0 T    4   0.4812373E-02   0.7659129        1305.632        6.790114        228.4689      -0.8560132E-08
    0 T    5   0.5832576E-02   0.9282833        1077.257        6.221369        216.3770      -0.1323539E-07
    0 T    6   0.6776587E-02    1.078527        927.1902        5.809976        205.1420      -0.7163719E-08
    0 T    7   0.7665143E-02    1.219945        819.7088        5.508245        195.1426      -0.9139588E-08
    0 T    8   0.8512653E-02    1.354831        738.0995        5.282180        186.4244      -0.1101162E-07
    0 T    9   0.9329038E-02    1.484762        673.5084        5.108366        178.8937      -0.1281906E-07
    0 T   10   0.1012123E-01    1.610843        620.7928        4.971698        172.4163      -0.1464815E-07
    0 T   11   0.1089425E-01    1.733873        576.7435        4.862578        166.8560      -0.1605582E-07
    0 T   12   0.1165189E-01    1.854456        539.2417        4.774712        162.0865      -0.1725281E-07
    0 T   13   0.1239714E-01    1.973066        506.8255        4.703721        157.9946      -0.1821466E-07
    0 T   14   0.1313237E-01    2.090081        478.4504        4.646359        154.4808      -0.1927245E-07
    0 T   15   0.1385951E-01    2.205810        453.3483        4.600108        151.4591      -0.1999376E-07
    0 T   16   0.1458015E-01    2.320503        430.9410        4.562949        148.8555      -0.2056948E-07
    0 T   17   0.1529558E-01    2.434367        410.7844        4.533239        146.6071      -0.2127784E-07
    0 T   18   0.1600685E-01    2.547570        392.5309        4.509633        144.6606      -0.2159844E-07
    0 T   19   0.1671484E-01    2.660250        375.9045        4.491024        142.9711      -0.2220880E-07
    0 T   20   0.1742026E-01    2.772520        360.6827        4.476504        141.5009      -0.2198915E-07
    0 T   21   0.1812368E-01    2.884473        346.6838        4.465324        140.2182      -0.2460062E-07
    0 T   22   0.1882558E-01    2.996184        333.7579        4.456873        139.0962      -0.2463304E-07
    0 T   23   0.1952634E-01    3.107714        321.7799        4.450646        138.1123      -0.2458514E-07
    0 T   24   0.2022629E-01    3.219114        310.6445        4.446231        137.2476      -0.2505400E-07
    0 T   25   0.2092567E-01    3.330424        300.2621        4.443290        136.4860      -0.2497482E-07
    0 T   26   0.2162470E-01    3.441677        290.5560        4.441543        135.8139      -0.2485539E-07
    0 T   27   0.2232354E-01    3.552901        281.4601        4.440763        135.2196      -0.2470187E-07
    0 T   28   0.2302232E-01    3.664117        272.9171        4.440762        134.6932      -0.2452587E-07
    0 T   29   0.2372117E-01    3.775342        264.8767        4.441386        134.2264      -0.2432973E-07
    0 T   30   0.2442016E-01    3.886590        257.2950        4.442509        133.8119      -0.2404494E-07
    0 T   31   0.2511937E-01    3.997872        250.1330        4.444026        133.4434      -0.2389306E-07
    0 T   32   0.2581885E-01    4.109198        243.3565        4.445851        133.1157      -0.2366195E-07
    0 T   33   0.2651864E-01    4.220573        236.9347        4.447915        132.8240      -0.2347819E-07
    0 T   34   0.2721877E-01    4.332002        230.8401        4.450159        132.5643      -0.2323541E-07
    0 T   35   0.2791928E-01    4.443491        225.0483        4.452536        132.3332      -0.2299935E-07
    0 T   36   0.2862016E-01    4.555040        219.5370        4.455006        132.1277      -0.2275206E-07
    0 T   37   0.2932145E-01    4.666653        214.2863        4.457537        131.9450      -0.2250439E-07
    0 T   38   0.3002314E-01    4.778331        209.2781        4.460104        131.7829      -0.2225748E-07
    0 T   39   0.3072523E-01    4.890073        204.4959        4.462684        131.6393      -0.2202924E-07
    0 T   40   0.3142774E-01    5.001880        199.9248        4.465260        131.5124      -0.2179169E-07
    0 T   41   0.3213065E-01    5.113752        195.5511        4.467818        131.4007      -0.2158474E-07
    0 T   42   0.3283396E-01    5.225688        191.3624        4.470346        131.3028      -0.2135006E-07
    0 T   43   0.3353768E-01    5.337687        187.3471        4.472836        131.2175      -0.2363608E-07
    0 T   44   0.3424178E-01    5.449748        183.4947        4.475280        131.1436      -0.2330630E-07
    0 T   45   0.3494626E-01    5.561870        179.7957        4.477672        131.0802      -0.2301718E-07
    0 T   46   0.3565111E-01    5.674051        176.2409        4.480008        131.0265      -0.2273411E-07
    0 T   47   0.3635633E-01    5.786290        172.8223        4.482284        130.9816      -0.2245351E-07
    0 T   48   0.3706191E-01    5.898586        169.5322        4.484498        130.9450      -0.2206014E-07
    0 T   49   0.3776783E-01    6.010936        166.3634        4.486648        130.9160      -0.2178744E-07
    0 T   50   0.3847408E-01    6.123340        163.3096        4.488734        130.8940      -0.2159434E-07
    0 T   51   0.3918066E-01    6.235795        160.3645        4.490753        130.8786      -0.2133889E-07
    0 T   52   0.3988754E-01    6.348300        157.5225        4.492707        130.8694      -0.2108913E-07
    0 T   53   0.4059474E-01    6.460853        154.7783        4.494595        130.8659      -0.2084372E-07
    0 T   54   0.4130222E-01    6.573453        152.1271        4.496417        130.8678      -0.2069146E-07
    0 T   55   0.4200999E-01    6.686097        149.5641        4.498174        130.8749      -0.2046238E-07
    0 T   56   0.4271802E-01    6.798785        147.0851        4.499867        130.8867      -0.2024446E-07
    0 T   57   0.4342632E-01    6.911514        144.6861        4.501496        130.9031      -0.2002144E-07
    0 T   58   0.4413487E-01    7.024283        142.3633        4.503063        130.9239      -0.1953285E-07
    0 T   59   0.4484366E-01    7.137091        140.1131        4.504568        130.9488      -0.1932705E-07
    0 T   60   0.4555269E-01    7.249936        137.9323        4.506013        130.9777      -0.1895804E-07
    0 T   61   0.4626193E-01    7.362816        135.8176        4.507398        131.0103      -0.1874976E-07
    0 T   62   0.4697139E-01    7.475730        133.7662        4.508725        131.0466      -0.1855392E-07
    0 T   63   0.4768106E-01    7.588676        131.7753        4.509995        131.0863      -0.1835304E-07
    0 T   64   0.4839092E-01    7.701653        129.8422        4.511209        131.1295      -0.1819615E-07
    0 T   65   0.4910096E-01    7.814661        127.9646        4.512369        131.1759      -0.1797483E-07
    0 T   66   0.4981118E-01    7.927696        126.1401        4.513475        131.2256      -0.1776132E-07
    0 T   67   0.5052157E-01    8.040758        124.3664        4.514528        131.2783      -0.1758074E-07
    0 T   68   0.5123213E-01    8.153846        122.6415        4.515530        131.3340      -0.1734386E-07
    0 T   69   0.5194283E-01    8.266958        120.9635        4.516482        131.3927      -0.1711984E-07
    0 T   70   0.5265368E-01    8.380094        119.3304        4.517384        131.4543      -0.1695015E-07
    0 T   71   0.5336467E-01    8.493251        117.7405        4.518239        131.5188      -0.1662019E-07
    0 T   72   0.5407579E-01    8.606429        116.1922        4.519046        131.5860      -0.1654310E-07
    0 T   73   0.5478703E-01    8.719627        114.6838        4.519807        131.6560      -0.1638004E-07
    0 T   74   0.5549839E-01    8.832842        113.2138        4.520523        131.7287      -0.1622548E-07
    0 T   75   0.5620985E-01    8.946075        111.7809        4.521194        131.8041      -0.1609057E-07
    0 T   76   0.5692141E-01    9.059324        110.3835        4.521822        131.8822      -0.1601749E-07
    0 T   77   0.5763307E-01    9.172589        109.0205        4.522407        131.9629      -0.1589211E-07
    0 T   78   0.5834482E-01    9.285867        107.6905        4.522951        132.0463      -0.1675724E-07
    0 T   79   0.5905665E-01    9.399158        106.3925        4.523454        132.1323      -0.1667736E-07
    0 T   80   0.5976855E-01    9.512461        105.1253        4.523916        132.2209      -0.1659483E-07
    0 T   81   0.6048052E-01    9.625774        103.8877        4.524339        132.3122      -0.1641104E-07
    0 T   82   0.6119256E-01    9.739098        102.6789        4.524723        132.4060      -0.1632820E-07
    0 T   83   0.6190465E-01    9.852431        101.4978        4.525069        132.5025      -0.1624976E-07
    0 T   84   0.6261679E-01    9.965771        100.3435        4.525378        132.6016      -0.1617124E-07
    0 T   85   0.6332897E-01    10.07912        99.21502        4.525650        132.7034      -0.1610222E-07
    0 T   86   0.6404120E-01    10.19247        98.11162        4.525886        132.8078      -0.1603851E-07
    0 T   87   0.6475345E-01    10.30583        97.03244        4.526086        132.9148      -0.1594390E-07
    0 T   88   0.6546573E-01    10.41920        95.97670        4.526251        133.0246      -0.1593123E-07
    0 T   89   0.6617804E-01    10.53256        94.94366        4.526381        133.1370      -0.1589398E-07
    0 T   90   0.6689036E-01    10.64593        93.93260        4.526477        133.2522      -0.1584762E-07
    0 T   91   0.6760269E-01    10.75930        92.94283        4.526540        133.3702      -0.1579007E-07
    0 T   92   0.6831503E-01    10.87267        91.97369        4.526570        133.4909      -0.1571737E-07
    0 T   93   0.6902737E-01    10.98605        91.02455        4.526567        133.6144      -0.1600895E-07
    0 T   94   0.6973970E-01    11.09942        90.09481        4.526532        133.7408      -0.1600155E-07
    0 T   95   0.7045202E-01    11.21279        89.18389        4.526464        133.8700      -0.1584453E-07
    0 T   96   0.7116433E-01    11.32616        88.29121        4.526366        134.0022      -0.1581567E-07
    0 T   97   0.7187662E-01    11.43952        87.41626        4.526236        134.1373      -0.1587795E-07
    0 T   98   0.7258889E-01    11.55288        86.55850        4.526076        134.2754      -0.1586548E-07
    0 T   99   0.7330112E-01    11.66624        85.71745        4.525885        134.4165      -0.1586674E-07
    0 T  100   0.7401332E-01    11.77959        84.89263        4.525664        134.5607      -0.1586946E-07
    0 T  101   0.7472548E-01    11.89293        84.08357        4.525412        134.7081      -0.1585259E-07
    0 T  102   0.7543760E-01    12.00627        83.28984        4.525132        134.8586      -0.1581537E-07
    0 T  103   0.7614967E-01    12.11960        82.51100        4.524822        135.0124      -0.1580435E-07
    0 T  104   0.7686168E-01    12.23292        81.74665        4.524483        135.1694      -0.1579640E-07
    0 T  105   0.7757364E-01    12.34623        80.99640        4.524115        135.3298      -0.1579177E-07
    0 T  106   0.7828553E-01    12.45953        80.25985        4.523718        135.4936      -0.1578986E-07
    0 T  107   0.7899736E-01    12.57282        79.53665        4.523293        135.6609      -0.1579097E-07
    0 T  108   0.7970912E-01    12.68610        78.82643        4.522839        135.8317      -0.1577130E-07
    0 T  109   0.8042080E-01    12.79937        78.12886        4.522357        136.0061      -0.1581461E-07
    0 T  110   0.8113240E-01    12.91262        77.44360        4.521848        136.1841      -0.1583123E-07
    0 T  111   0.8184392E-01    13.02586        76.77034        4.521310        136.3659      -0.1584797E-07
    0 T  112   0.8255534E-01    13.13909        76.10877        4.520745        136.5515      -0.1586606E-07
    0 T  113   0.8326667E-01    13.25230        75.45858        4.520152        136.7410      -0.1587849E-07
    0 T  114   0.8397791E-01    13.36550        74.81950        4.519531        136.9344      -0.1591369E-07
    0 T  115   0.8468904E-01    13.47868        74.19124        4.518883        137.1319      -0.1582493E-07
    0 T  116   0.8540007E-01    13.59184        73.57354        4.518207        137.3336      -0.1584025E-07
    0 T  117   0.8611098E-01    13.70499        72.96613        4.517504        137.5394      -0.1569409E-07
    0 T  118   0.8682178E-01    13.81812        72.36877        4.516774        137.7495      -0.1572450E-07
    0 T  119   0.8753246E-01    13.93122        71.78121        4.516016        137.9641      -0.1576223E-07
    0 T  120   0.8824301E-01    14.04431        71.20321        4.515231        138.1831      -0.1582071E-07
    0 T  121   0.8895344E-01    14.15738        70.63454        4.514419        138.4067      -0.1586369E-07
    0 T  122   0.8966373E-01    14.27043        70.07499        4.513579        138.6350      -0.1590615E-07
    0 T  123   0.9037389E-01    14.38345        69.52435        4.512712        138.8682      -0.1589697E-07
    0 T  124   0.9108390E-01    14.49645        68.98239        4.511818        139.1062      -0.1594758E-07
    0 T  125   0.9179377E-01    14.60943        68.44893        4.510896        139.3492      -0.1599979E-07
    0 T  126   0.9250349E-01    14.72239        67.92377        4.509947        139.5974      -0.1605121E-07
    0 T  127   0.9321305E-01    14.83532        67.40671        4.508970        139.8509      -0.1617516E-07
    0 T  128   0.9392245E-01    14.94822        66.89758        4.507965        140.1097      -0.1625045E-07
    0 T  129   0.9463169E-01    15.06110        66.39620        4.506933        140.3741      -0.1633992E-07
    0 T  130   0.9534077E-01    15.17395        65.90240        4.505873        140.6440      -0.1643355E-07
    0 T  131   0.9604967E-01    15.28678        65.41600        4.504785        140.9198      -0.1652722E-07
    0 T  132   0.9675839E-01    15.39958        64.93685        4.503669        141.2015      -0.1660315E-07
    0 T  133   0.9746693E-01    15.51234        64.46479        4.502525        141.4892      -0.1672517E-07
    0 T  134   0.9817529E-01    15.62508        63.99966        4.501353        141.7831      -0.1680500E-07
    0 T  135   0.9888345E-01    15.73779        63.54132        4.500152        142.0833      -0.1689773E-07
    0 T  136   0.9959142E-01    15.85047        63.08962        4.498922        142.3901      -0.1713690E-07
    0 T  137   0.1002992        15.96311        62.64442        4.497663        142.7036      -0.1719090E-07
    0 T  138   0.1010068        16.07573        62.20559        4.496376        143.0238      -0.1729389E-07
    0 T  139   0.1017141        16.18831        61.77299        4.495059        143.3511      -0.1739282E-07
    0 T  140   0.1024213        16.30085        61.34649        4.493713        143.6856      -0.1752180E-07
    0 T  141   0.1031282        16.41336        60.92597        4.492337        144.0274      -0.1762778E-07
